company_name,company_name_wics,stock_code,corp_code,fiscal_year,wics_large_code,wics_large,wics_index_code,wics_index_name,wics_date,revenue,revenue_prev,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,operating_cash_flow,investing_cash_flow,financing_cash_flow,revenue_growth_yoy,operating_margin,roe,debt_ratio,current_ratio,ocf_to_revenue
대신정보통신,대신정보통신,020180,00110875,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,,,,,,,,,,,,,,,,,,
대아티아이,대아티아이,045390,00318316,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,116252752112.0,,9606151217.0,5311973717.0,193354630444.0,88415804015.0,104938826429.0,109924721660.0,63299742069.0,14976201685.0,-24002698821.0,15132516598.0,,0.08263160262860066,0.05061971719870528,0.8425461483011798,1.7365745588690764,0.12882449157480294
대주전자재료,대주전자재료,078600,00177816,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,198707699319.0,,17596082568.0,22969305215.0,298387221700.0,166476198434.0,131911023266.0,116634646697.0,80529391692.0,7542102891.0,-44432167432.0,52116995573.0,,0.08855259573888842,0.17412726128795278,1.2620340159009984,1.448348786031955,0.03795576576472817
대진첨단소재,대진첨단소재,393970,01549472,2021,G45,IT,G4535,WICS 전자와 전기제품,2026-03-27,,,,,,,,,,,,,,,,,,
대한광통신,대한광통신,010170,00113261,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,156610498147.0,,-27474553119.0,-49114496378.0,235873845617.0,132526130499.0,103347715118.0,140184792439.0,72364568157.0,-9769319323.0,4662853323.0,14396348268.0,,-0.17543238444469694,-0.4752354352674582,1.282332467125033,1.93720208672923,-0.0623797219125769
더블유씨피,더블유씨피,393890,01291317,2021,G45,IT,G4535,WICS 전자와 전기제품,2026-03-27,,,,,,,,,,,,,,,,,,
더존비즈온,더존비즈온,012510,00172291,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,318746985620.0,,71173064598.0,54413669533.0,900314202568.0,398587975843.0,501726226725.0,225058219872.0,385365791684.0,60737244148.0,-129025189275.0,46592313262.0,,0.22329015742552075,0.1084529104411848,0.7944332080161899,0.5840119302975075,0.1905500189432662
더즌,더즌,462860,01563667,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,,,,,,,,,,,,,,,,,,
덕산네오룩스,덕산네오룩스,213420,01061558,2021,G45,IT,G4540,WICS 디스플레이,2026-03-27,191358001344.0,,50975561267.0,46834338496.0,336665713371.0,49559148183.0,287106565188.0,188013438934.0,22650637362.0,44484661032.0,-26487789206.0,64806984506.0,,0.2663884494454056,0.1631252788153153,0.17261586529917286,8.300580505934109,0.2324682569820058
덕산테코피아,덕산테코피아,317330,01021666,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,112383155917.0,,21980938749.0,17378610980.0,244335928964.0,71348984066.0,172986944898.0,104059553481.0,17594405779.0,21130762102.0,-29567603948.0,45474761561.0,,0.1955892639750561,0.10046197989245444,0.41245299816162545,5.914354527687514,0.18802428112631056
덕산하이메탈,덕산하이메탈,077360,00471068,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,92723328726.0,,5993408134.0,31734264931.0,323669193153.0,51242434773.0,272426758380.0,81703654802.0,37578116776.0,-13652240627.0,-26970564422.0,27479100013.0,,0.06463754285300398,0.11648732716165427,0.18809618804597544,2.1742349487343557,-0.14723630843045712
덕우전자,덕우전자,263600,00571298,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,175683369859.0,,5186045418.0,4211751553.0,183846275497.0,79212937780.0,104633337717.0,60184272200.0,58249803390.0,16935596786.0,-41736409169.0,3868603668.0,,0.0295192733504726,0.040252482095060875,0.7570525752914992,1.0332098770711404,0.09639840583426977
데이타솔루션,데이타솔루션,263800,00877819,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,,,,,,,,,,,,,,,,,,
도우인시스,도우인시스,484120,01380578,2021,G45,IT,G4540,WICS 디스플레이,2026-03-27,,,,,,,,,,,,,,,,,,
동아엘텍,동아엘텍,088130,00489243,2021,G45,IT,G4540,WICS 디스플레이,2026-03-27,173681310801.0,,5601012969.0,-390230948.0,261961489799.0,52306473420.0,209655016379.0,165478004897.0,47876508118.0,-12085163472.0,19874527972.0,-1655528908.0,,0.032248794894330975,-0.0018613003148685323,0.2494882990323682,3.456350753257748,-0.06958240593800503
동양이엔피,동양이엔피,079960,00178790,2021,G45,IT,G4535,WICS 전자와 전기제품,2026-03-27,519420958620.0,,14817419407.0,17711477074.0,356465250559.0,93868723621.0,262596526938.0,216317205037.0,78945124795.0,-3468274250.0,-29516222004.0,4842843363.0,,0.028526803089284247,0.06744749171104515,0.3574636904591002,2.7400958019728217,-0.006677193502577422
동운아나텍,동운아나텍,094170,00695969,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,,,,,,,,,,,,,,,,,,
동일기연,동일기연,032960,00199076,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,26109333285.0,,75149058.0,7766279615.0,66265155540.0,4946458604.0,61318696936.0,51429209817.0,3689635831.0,2821986687.0,-9399701445.0,-285696215.0,,0.0028782450007321203,0.12665434856037266,0.08066803195708405,13.938830869132461,0.10808344495802394
동진쎄미켐,동진쎄미켐,005290,00118804,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,1161284077161.0,,131814933901.0,102879224817.0,1186189143728.0,625155643773.0,561033499955.0,690201851352.0,458726304524.0,76098753709.0,-96276916853.0,39134394743.0,,0.11350791463812109,0.18337447732666917,1.1142928966329875,1.504604912657433,0.0655298347799956
두산테스나,두산테스나,131970,00563545,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,,,,,,,,,,,,,,,,,,
두산퓨얼셀,두산퓨얼셀,336260,01412725,2021,G45,IT,G4535,WICS 전자와 전기제품,2026-03-27,,,,,,,,,,,,,,,,,,
드림텍,드림텍,192650,00415646,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,1231623290602.0,,96104848257.0,79341007991.0,732979091172.0,344213371123.0,388765720049.0,392828443919.0,333554887353.0,80725550825.0,-26517909682.0,5353961791.0,,0.07803104162639317,0.20408437241071528,0.8854005211149156,1.1777025575502091,0.06554402749686757
디모아,디모아,016670,00125725,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,34739693720.0,,6502669481.0,3946144147.0,104693047107.0,33298168258.0,71394878849.0,70819260530.0,31023071366.0,5404737530.0,17248822134.0,-23749926986.0,,0.18718269462624382,0.05527208968791845,0.4663943520154372,2.2827933344992712,0.15557815718128903
디바이스,디바이스,187870,00624509,2021,G45,IT,G4540,WICS 디스플레이,2026-03-27,125067663773.0,,35803534235.0,31452062978.0,186254579847.0,56865621571.0,129388958276.0,151460899007.0,39261451497.0,22209562201.0,-6095403536.0,15810693531.0,,0.28627331122122857,0.24308150708586357,0.43949361930636893,3.8577508785831123,0.1775803715444045
디아이,디아이,003160,00118275,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,226567361019.0,,16476140212.0,15139406764.0,248156661607.0,96098088340.0,152058573267.0,121089114250.0,63178467824.0,-8022787418.0,2843034038.0,-4522997626.0,,0.07272071377756087,0.09956299364598588,0.631980731341344,1.9166199881156523,-0.0354101640320876
디아이티,디아이티,110990,00576798,2021,G45,IT,G4540,WICS 디스플레이,2026-03-27,76092185278.0,,-5895216999.0,-1456401469.0,319094681527.0,150844204532.0,168250476995.0,270936967626.0,150144208626.0,-8589733717.0,-2456893111.0,-380475548.0,,-0.07747467072291381,-0.008656150609565766,0.8965454792528328,1.8045116099075613,-0.11288588552973901
디에스케이,디에스케이,109740,00530121,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,49791112178.0,,-6460371783.0,-3966279304.0,191085893338.0,32994123304.0,158091770034.0,105727570101.0,29462249249.0,-3538354063.0,10594644696.0,26038455260.0,,-0.1297494974585944,-0.02508846161408018,0.20870234609242544,3.5885776814744914,-0.0710639692150401
디에이치엑스컴퍼니,디에이치엑스컴퍼니,031860,00180865,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-02-19,25439380580.0,,-8640374457.0,-16055232401.0,64907427140.0,26671460498.0,38235966642.0,25457357877.0,25737101254.0,-12326264146.0,-21127439557.0,20889440598.0,,-0.3396456305147977,-0.419898692540553,0.6975490053049409,0.9891307348780577,-0.48453475929719353
디에이피,디에이피,066900,00303192,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-24,,,,,,,,,,,,,,,,,,
디엔에프,디엔에프,092070,00569691,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,127056106754.0,,11138529825.0,11775310793.0,191707086025.0,46084098643.0,145622987382.0,80653589788.0,40969206084.0,9384110907.0,-28134343883.0,15786644944.0,,0.08766622958600402,0.08086162085187046,0.316461703413017,1.9686393146753758,0.07385800766876219
디이엔티,디이엔티,079810,00445160,2021,G45,IT,G4535,WICS 전자와 전기제품,2026-03-27,42257960103.0,,1191452041.0,909175117.0,59867352195.0,33639258455.0,26228093740.0,30373714806.0,23385029436.0,-4619649222.0,269726839.0,-224530151.0,,0.028194736283908218,0.03466417064132393,1.2825658924536083,1.2988529644201043,-0.10932021353468123
디지아이,디지아이,043360,00295547,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,,,,,,,,,,,,,,,,,,
디지캡,디지캡,197140,00681373,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,28631983022.0,,282890126.0,100768949.0,62655408609.0,16927862986.0,45727545623.0,30123044061.0,12528498555.0,3465698349.0,2010808684.0,7932550697.0,,0.009880214226958547,0.002203681558393445,0.3701896254297462,2.404361857788473,0.12104290318756672
디지틀조선,디지틀조선,033130,00231442,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,33451533740.0,,2127993458.0,2678488395.0,93170918046.0,10207562992.0,82963355054.0,48131848538.0,7705136486.0,6162964248.0,-750289903.0,-2649311596.0,,0.0636142269152649,0.032285198606741485,0.12303700815083962,6.2467223812912485,0.1842356256637218
디케이티,디케이티,290550,01137903,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,315241528615.0,,18132892648.0,8744375330.0,205454093919.0,126681209732.0,78772884187.0,168940307186.0,71229814587.0,9685195503.0,-67644067293.0,65376758612.0,,0.05752063418695525,0.11100742876497464,1.6081829558413754,2.371763960997772,0.03072309522654419
디티씨,디티씨,066670,00371740,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,135974077514.0,,3594144004.0,5445891004.0,198543832493.0,45797298655.0,152746533838.0,125667358051.0,42684120197.0,-4182799616.0,23498575751.0,-4899207952.0,,0.026432567660773017,0.03565312329624321,0.29982545269126515,2.9441243598557847,-0.030761742918015644
디티앤씨,디티앤씨,187220,00675594,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,97790760166.0,,2028039415.0,228922768.0,199764934588.0,99190976498.0,100573958090.0,56427222165.0,78391179614.0,16402785907.0,-13440909917.0,5711576581.0,,0.02073855864866373,0.0022761634557043613,0.9862491084345868,0.7198159594338159,0.16773349423970363
딜리,딜리,131180,00629212,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,35276379998.0,,2037810571.0,3046216694.0,69338494398.0,12263858645.0,57074635753.0,29943284054.0,11551603443.0,4143202730.0,-9687034783.0,3255838930.0,,0.05776699794920947,0.05337251221686303,0.21487405890900282,2.592132269926988,0.11744977036291421
딥노이드,딥노이드,315640,01344831,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,,,,,,,,,,,,,,,,,,
라닉스,라닉스,317120,01327092,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,9214694242.0,,-2232714960.0,-2670402149.0,45115447339.0,25782216988.0,19333230351.0,14743292663.0,1343700396.0,-3867617637.0,-11822138202.0,15423621542.0,,-0.2422994080284753,-0.13812498483275326,1.3335700511459758,10.97215771230598,-0.4197228400017486
라온로보틱스,라온로보틱스,232680,00911229,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,,,,,,,,,,,,,,,,,,
라온시큐어,라온시큐어,042510,00255433,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,43349961509.0,,-988511242.0,-4926591922.0,74299660618.0,38196784216.0,36102876402.0,56677340000.0,12361921148.0,3865098063.0,-4830588980.0,19774045831.0,,-0.02280304774422401,-0.13645981741574142,1.0579983653015526,4.584832674585509,0.08916035743647793
라온텍,라온텍,418420,00965512,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,,,,,,,,,,,,,,,,,,
라온피플,라온피플,300120,01251489,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,19751768258.0,,-6803395359.0,-6175597845.0,85644540013.0,33682981951.0,51961558062.0,78122247677.0,6968614567.0,-4683988894.0,-32788657023.0,25332590469.0,,-0.3444448755237112,-0.11884935855139947,0.6482288677874095,11.210585249893043,-0.23714276275506918
라이콤,라이콤,388790,01569102,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,,,,,,,,,,,,,,,,,,
램테크놀러지,램테크놀러지,171010,00654272,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,48582859654.0,,4472505756.0,3160788432.0,69813448318.0,26618268816.0,43195179502.0,26675945459.0,25620742734.0,3353465485.0,-2658781590.0,-2246476904.0,,0.09205933507933724,0.07317456411666609,0.6162323926624158,1.0411854853684508,0.06902569154806631
러셀,러셀,217500,01068348,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,57759768938.0,,5648227492.0,6115908856.0,72626668089.0,22284891039.0,50341777050.0,60281857420.0,20812782247.0,12041173139.0,-270179172.0,10227858455.0,,0.09778826328171208,0.12148774267395474,0.4426719187299726,2.8963863026380894,0.20846989799985408
레이저쎌,레이저쎌,412350,01573381,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,,,,,,,,,,,,,,,,,,
로지시스,로지시스,067730,00238199,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,,,,,,,,,,,,,,,,,,
로체시스템즈,로체시스템즈,071280,00363486,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,110200154977.0,,13317744743.0,9457161902.0,123549040943.0,39981813429.0,83567227514.0,70069386370.0,33749182461.0,14976396743.0,19205277843.0,-18440900000.0,,0.12085050829356421,0.1131683099145014,0.47843891221952833,2.0761802586172577,0.13590177569283582
롯데에너지머티리얼즈,롯데에너지머티리얼즈,020150,00113997,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,688892613518.0,,69925557744.0,63175873096.0,1753565091431.0,404284924962.0,1349280166469.0,959410929424.0,148562451793.0,29896398554.0,-457455294709.0,525761019411.0,,0.10150429308119287,0.04682190894521792,0.2996300805487965,6.457963757631023,0.043397763261427164
롯데이노베이트,롯데이노베이트,286940,01262032,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,929998711140.0,,39966380370.0,34658576364.0,750130637554.0,316885705578.0,433244931976.0,348644516939.0,210884864289.0,87298119184.0,-123312469424.0,85401589473.0,,0.042974662105723656,0.07999764984191424,0.7314239179503066,1.653245803649578,0.09386907544956621
루멘스,루멘스,038060,00406329,2021,G45,IT,G4540,WICS 디스플레이,2026-03-27,172339104209.0,,790753994.0,-29425786652.0,182677341145.0,108894027068.0,73783314077.0,137197032795.0,107290052067.0,-7023829742.0,21440929554.0,-7745019674.0,,0.004588360822863699,-0.3988135667271784,1.4758625094334823,1.2787488695533844,-0.04075586776569306
리노공업,리노공업,058470,00369657,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,,,,,,,,,,,,,,,,,,
링네트,링네트,042500,00352499,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,214783844830.0,,10622226143.0,8669445593.0,130747239228.0,56175193279.0,74572045949.0,107675786595.0,56074132122.0,-23904112841.0,-899810464.0,-6488468831.0,,0.04945542413307399,0.11625597075516815,0.7533009529793289,1.9202399131337553,-0.11129381197137964
링크드,링크드,193250,01035678,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,38394217330.0,,-2271492217.0,-2580254280.0,101579398844.0,26373997987.0,75205400857.0,38531739729.0,21158334738.0,4273995045.0,-7204923121.0,6925652937.0,,-0.0591623524312639,-0.03430942792135698,0.3506928716083713,1.821114005716039,0.11131871782317694
링크제니시스,링크제니시스,219420,01109955,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,16030334530.0,,3945447639.0,4301072885.0,47799713277.0,7216777245.0,40582936032.0,40723133652.0,6436700137.0,2963687311.0,-14119101810.0,924877628.0,,0.2461238492319848,0.10598229959529212,0.17782787424028434,6.32670977134879,0.18487994155415793
마음AI,마음AI,377480,01297898,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,8244246526.0,,-6750059356.0,1478840573.0,35384947639.0,5572595247.0,29812352392.0,22233202438.0,2504550061.0,-6231624095.0,-6009487085.0,19765373573.0,,-0.8187600085359213,0.049604960841561754,0.18692235935381532,8.877124392204353,-0.7558755157729984
마이크로컨텍솔,마이크로컨텍솔,098120,00568188,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,61382432205.0,,7933450389.0,7572126967.0,51602974173.0,9746631952.0,41856342221.0,30147945276.0,7363854860.0,8953404540.0,-4884653034.0,-2595036592.0,,0.12924626972265477,0.18090751759958953,0.23285914236218086,4.094043927965196,0.145862655133934
마이크로투나노,마이크로투나노,424980,00624378,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,,,,,,,,,,,,,,,,,,
매커스,매커스,093520,00596677,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,140726734643.0,,26018645884.0,25010097168.0,144971115200.0,65538278116.0,79432837084.0,135935982605.0,64572100554.0,14195974369.0,4342075067.0,-2901528729.0,,0.18488772549157,0.3148584148083732,0.8250778962696933,2.105181362209523,0.1008761725695746
머큐리,머큐리,100590,00364740,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,,,,,,,,,,,,,,,,,,
메가터치,메가터치,446540,00923516,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,,,,,,,,,,,,,,,,,,
메카로,메카로,241770,00652007,2021,G45,IT,G4530,WICS 반도체와반도체장비,2026-03-27,82771927992.0,,3798590932.0,7724388898.0,163088543851.0,14831430287.0,148257113564.0,63924994708.0,10801878622.0,12313864898.0,-19849805976.0,-1592049247.0,,0.045892261110157276,0.05210130368999472,0.10003857440943319,5.917951584625758,0.14876861270152061
멤레이비티,멤레이비티,072770,00583026,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,90439385838.0,,2478952607.0,2135672882.0,88728995097.0,36673936682.0,52055058415.0,58207873973.0,29830620350.0,7418788613.0,-15273967965.0,14659995937.0,,0.027410099969502624,0.04102719211212319,0.7045220541224514,1.9512793663038925,0.08203050633591145
모니터랩,모니터랩,434480,01583652,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,,,,,,,,,,,,,,,,,,
모비스,모비스,250060,01165155,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,15214261971.0,,-1332166535.0,-1617697833.0,69920277056.0,18214537897.0,51705739159.0,50336067368.0,5693811324.0,-1458319523.0,-20124443337.0,26509510190.0,,-0.08756037838307576,-0.031286620388994484,0.3522730395747479,8.840487417598174,-0.09585213701326505
모아데이타,모아데이타,288980,01423837,2021,G45,IT,G4510,WICS 소프트웨어와서비스,2026-03-27,,,,,,,,,,,,,,,,,,
모아텍,모아텍,033200,00241209,2021,G45,IT,G4520,WICS 기술하드웨어와장비,2026-03-27,26984852165.0,,-1813281335.0,-1421440086.0,78999319829.0,5699210983.0,73300108846.0,54517043500.0,4195722019.0,164907200.0,-5015560322.0,-13516207.0,,-0.06719626714693917,-0.019392059689657175,0.07775173970032934,12.993483184330092,0.0061111025916194784
