company_name,stock_code,corp_code,fiscal_year,wics_large,wics_index_name,revenue,revenue_prev,revenue_growth_yoy,operating_income,operating_income_prev,operating_income_growth_yoy,operating_margin,net_income,net_income_prev,net_income_growth_yoy,roe,total_assets,total_liabilities,total_equity,debt_ratio,current_assets,current_liabilities,current_ratio,operating_cash_flow,investing_cash_flow,financing_cash_flow,ocf_to_revenue,snapshot_date,market_cap_wics_raw,trading_value_wics_raw,shares_outstanding,data_provider
크래프톤,259960,00760971,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,3326553694966.0,2709774106588.0,0.2276129168400001,1054380980188.0,1182487684188.0,-0.10833660740235897,0.3169589541823934,733703643561.0,1302592653712.0,-0.43673592702203273,0.1021281898719187,9433648042482.0,2249503836253.0,7184144206229.0,0.3131206406328218,4866326456279.0,1583266779747.0,3.073598535969169,1045103395353.0,-579592723164.0,-451939537690.0,0.3141700063145025,20260327,7118261,945391,27969593,wics_local_fallback
키다리스튜디오,020120,00140131,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,217475159813.0,205213284499.0,0.0597518593590842,12382726336.0,2189001069.0,4.656793188162669,0.0569385779352801,6521952860.0,-7219357053.0,-1.9033980189814557,0.0320563679070008,342620727464.0,139168081833.0,203452645631.0,0.684031811930368,121920507098.0,118239271303.0,1.0311337828323253,21344755624.0,-24795622269.0,-5614966542.0,0.098148016731445,20260327,62830,945391,19273158,wics_local_fallback
키이스트,054780,00353762,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,,,,,,,,,,,,,,,,,,,,,,,20260327,36534,945391,13760455,wics_local_fallback
탑코미디어,134580,00608699,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,48604543452.0,23340259807.0,1.082433694136642,3670011557.0,-3726430593.0,-1.9848597647019157,0.0755075821383728,-2324402052.0,-4723548955.0,-0.5079119377942385,-0.0716479616568825,60367477963.0,27925493596.0,32441984367.0,0.8607825366072805,25442176824.0,24359317704.0,1.0444535899222738,8251655493.0,-6872680144.0,-3388500646.0,0.1697712787107859,20260327,24334,945391,13802361,wics_local_fallback
티비씨,033830,00204642,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,42691388395.0,40284018896.0,0.0597599138560388,1484573947.0,1456314716.0,0.019404618170458698,0.0347745529675458,3799296059.0,3802312247.0,-0.0007932510020395492,0.0289291506610738,137292302327.0,5961241021.0,131331061306.0,0.0453909453081352,95048812089.0,5391351563.0,17.629867200889862,7902572295.0,-8723729099.0,-1169412646.0,0.1851092829748668,20260327,36240,945391,60000000,wics_local_fallback
티쓰리,204610,00609661,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,69512001616.0,59318163123.0,0.1718502050015005,17013526336.0,10523307297.0,0.6167470792048657,0.2447566742501037,20562096960.0,12625359113.0,0.6286346214760536,0.1860951760764672,124759686828.0,14267317313.0,110492369515.0,0.1291249103954018,93462639782.0,10201002082.0,9.162103784579935,2689128237.0,3796973509.0,-21354404102.0,0.0386858121545017,20260327,78102,945391,27500860,wics_local_fallback
티엔엔터테인먼트,131100,00814786,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,,,,,,,,,,,,,,,,,,,,,,,20260327,14778,945391,11608820,wics_local_fallback
판타지오,032800,00231691,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,38192077332.0,72334500746.0,-0.4720074523482216,-8032024834.0,-1540001928.0,4.2155940119056785,-0.2103060476176352,-9200491612.0,-6431810872.0,0.43046675269216467,-0.1879226024936615,88497570509.0,39538629488.0,48958941021.0,0.8075875144243962,52391381242.0,36183619104.0,1.447930929501971,12700678857.0,-31459836048.0,-468562259.0,0.332547474351663,20260327,10967,945391,34927364,wics_local_fallback
팬엔터테인먼트,068050,00397191,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,35178107167.0,34688548303.0,0.0141129821785497,-3472070031.0,128869846.0,-27.942455033274424,-0.0986997399978669,-8127844936.0,-3104498821.0,1.6180860115069762,-0.1306589498279759,118184701576.0,55978132897.0,62206568679.0,0.8998749502783197,15607955282.0,44554028796.0,0.3503152398061309,-3366151269.0,-7966814575.0,7880326067.0,-0.0956888115958021,20260327,27333,945391,16893386,wics_local_fallback
펄어비스,263750,01152470,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,365564943738.0,342384719856.0,0.0677022733133334,-14807541404.0,-12292682628.0,0.20458177048122192,-0.0405059118978666,-8414919237.0,60343569967.0,-1.1394501392874479,-0.0105304587662212,1149099301311.0,349996486912.0,799102814399.0,0.4379868029563005,444796131761.0,135651555723.0,3.278960785892291,23933800287.0,-22415554248.0,-9350327755.0,0.065470720584612,20260327,2191109,945391,37263755,wics_local_fallback
포바이포,389140,01513699,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,,,,-7396321550.0,-13890623243.0,-0.4675313396231317,,-10958570907.0,-12295790748.0,-0.10875427765534385,-0.2726850689565065,75780348550.0,35592702967.0,40187645583.0,0.8856628063341005,38797195622.0,22497204604.0,1.7245340612274054,-2622964972.0,68163179.0,18867930206.0,,20260327,91398,945391,9988814,wics_local_fallback
플레이디,237820,00862853,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,40227143049.0,,,6224756280.0,,,0.154740202962406,5872618681.0,,,0.0645276338676512,145390355507.0,54380995191.0,91009360316.0,0.5975318912492069,122287985436.0,54062695878.0,2.261966101578801,6913104017.0,-2379963585.0,-1370406691.0,0.1718517272921735,20260327,15328,945391,3206785,wics_local_fallback
플레이위드,023770,00138367,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,,,,,,,,,,,,,,,,,,,,,,,20260327,19260,945391,6173081,wics_local_fallback
플리토,300080,01237434,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,35979641976.0,20300590454.0,0.7723446053220892,6153818311.0,-396344850.0,-16.526424301968348,0.1710361185668514,6448160859.0,809330984.0,6.967272953187716,0.3746648183286878,24575168335.0,7364689679.0,17210478656.0,0.427918933935779,23301763734.0,4512584651.0,5.163728890678266,10006595983.0,-4514780777.0,-792423921.0,0.2781182755980406,20260327,124129,945391,10728543,wics_local_fallback
핑거스토리,417180,01584934,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,17299515760.0,,,847055617.0,,,0.0489641229703414,3511556888.0,,,0.1128065910650366,50990299258.0,19861294695.0,31129004563.0,0.6380317961920047,37696682093.0,18938416375.0,1.9904875543217115,1662474857.0,979680111.0,7571791399.0,0.0960995024406394,20260327,16031,945391,10178201,wics_local_fallback
하이브,352820,01204056,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,2649870246000.0,2255648536000.0,0.1747708934739822,49318276000.0,184045287000.0,-0.7320318449665054,0.0186115814819409,-254385318000.0,-3431847000.0,73.12490067301951,-0.0716284489214483,5485474443000.0,1934017978000.0,3551456465000.0,0.5445703747349752,2363993529000.0,734356143000.0,3.2191376779972005,107483561000.0,-168987949000.0,187372648000.0,0.0405618203994128,20260327,6478696,945391,21103244,wics_local_fallback
한국경제TV,039340,00263371,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,,,,-2375020915.0,1130184199.0,-3.1014458679403285,,2790796028.0,8451296388.0,-0.669778942794782,0.0188809477332681,167245064889.0,19434898396.0,147810166493.0,0.1314855321330038,32073648155.0,10946101244.0,2.930143568019788,4629520514.0,9999690927.0,-9767485219.0,,20260327,29309,945391,5850000,wics_local_fallback
한빛소프트,047080,00348292,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,37885851163.0,33298497710.0,0.1377645770374305,284302527.0,-1407390281.0,-1.2020068852528902,0.0075041874016982,5442938475.0,1501197359.0,2.6257314485456673,0.2719450456852668,25154958500.0,5140111525.0,20014846975.0,0.2568149300077274,14633179644.0,4137915869.0,3.536364708047185,4624835426.0,5382623957.0,-13661580860.0,0.1220728922283445,20260327,21185,945391,16134535,wics_local_fallback
한주에이알티,058450,00146427,2025,커뮤니케이션서비스,WICS 미디어와엔터테인먼트,6286258658.0,14264269214.0,-0.5593003354262127,-5991886693.0,-6507549393.0,-0.0792406893683642,-0.95317215198815,-10455279127.0,-10011720046.0,0.044303983627390374,-1.045653192827294,25319382564.0,15320580668.0,9998801896.0,1.532241645284418,13343253034.0,14056549588.0,0.9492552173252432,-1034834211.0,2841587247.0,-4657501607.0,-0.1646184586571302,20260327,10059,945391,15240650,wics_local_fallback
CJ씨푸드,011150,00129013,2025,필수소비재,"WICS 식품,음료,담배",192117633850.0,193717170281.0,-0.0082570710106892,-909622524.0,4357856052.0,-1.208731659133747,-0.0047347164639254,2827173450.0,5019262467.0,-0.43673528360237474,0.0319757924067369,169330716894.0,80914660959.0,88416055935.0,0.9151580004709244,74172993958.0,74959923253.0,0.9895019997239858,1957670478.0,2236612529.0,-5973330312.0,0.0101899572609169,20260327,51798,236528,19043309,wics_local_fallback
CJ제일제당,097950,00635134,2025,필수소비재,"WICS 식품,음료,담배",27342589100000.0,29359081823000.0,-0.0686837802066505,1233604641000.0,1553017638000.0,-0.2056724850925357,0.0451165994737491,-416955408000.0,361835555000.0,-2.152333987742028,-0.0360962768615701,29744790534000.0,18193587910000.0,11551202624000.0,1.5750384182681618,7578773538000.0,9361389376000.0,0.8095778557646441,2481608395000.0,-1526835884000.0,-1102037045000.0,0.090759817438064,20260327,1679144,236528,7828176,wics_local_fallback
CJ프레시웨이,051500,00127954,2025,필수소비재,WICS 식품과기본식료품소매,3481081567935.0,3224779013185.0,0.0794791065378644,101652510024.0,94025267830.0,0.08111906905482302,0.0292014157210056,50106428488.0,27405072378.0,0.82836329701592,0.1100804240666169,1589129723279.0,1133949531952.0,455180191327.0,2.491210192267296,673831501267.0,891444155694.0,0.7558875078859136,127080103084.0,-34540202679.0,-101990504537.0,0.0365059251281447,20260327,190753,2249,6173224,wics_local_fallback
KT&G,033780,00244455,2025,필수소비재,"WICS 식품,음료,담배",6579707000000.0,5908792000000.0,0.1135452051789942,1343666000000.0,1188814000000.0,0.1302575508027328,0.2042136526748075,1102316000000.0,1164999000000.0,-0.053805196399310216,0.1180694136963459,14189127000000.0,4852958000000.0,9336169000000.0,0.5198018587709798,7026243000000.0,3236837000000.0,2.1707126432378274,582875000000.0,101054000000.0,-947893000000.0,0.0885867714170251,20260327,13407993,236528,84860717,wics_local_fallback
MH에탄올,023150,00121534,2025,필수소비재,"WICS 식품,음료,담배",94719109542.0,100419425361.0,-0.0567650710856769,9486236769.0,10667609998.0,-0.11074394632176165,0.1001512452436395,-11847369486.0,-19633917601.0,-0.3965865739705159,-0.189372689475346,261165503051.0,198604372833.0,62561130218.0,3.174564975743642,47821232547.0,176656982910.0,0.2707010600954455,23086410825.0,-11255269961.0,-28104813067.0,0.2437355137377332,20260327,13911,236528,3246551,wics_local_fallback
SPC삼립,005610,00125530,2025,필수소비재,"WICS 식품,음료,담배",3370480879745.0,3427920218534.0,-0.0167563231134838,38738589176.0,94968717963.0,-0.5920910589622508,0.0114934902638969,14035102418.0,86491702785.0,-0.8377289154210747,0.0291453809028141,1244873302783.0,763318353654.0,481554949129.0,1.585111636864354,571966507390.0,529844298755.0,1.0794992203067515,88237005124.0,-37158528834.0,-64583007293.0,0.0261793519299464,20260327,87671,236528,1725801,wics_local_fallback
TS트릴리온,317240,01353024,2025,필수소비재,WICS 가정용품과개인용품,26033520171.0,30757976221.0,-0.1536010046972589,25672167.0,381335985.0,-0.9326783518738732,0.0009861196961215,-2008590829.0,-4994806205.0,-0.5978641119270413,-0.0691998701794723,55827863065.0,26801929580.0,29025933485.0,0.923378729364576,14762872934.0,20762223648.0,0.7110448853787437,-484597544.0,10314321.0,4082706804.0,-0.0186143687375715,20260327,37968,53587,112330338,wics_local_fallback
고려산업,002140,00102751,2025,필수소비재,"WICS 식품,음료,담배",297322291052.0,307656378676.0,-0.0335897070246772,13748324066.0,14269657884.0,-0.03653443006398569,0.0462404753352162,9671522577.0,3893036607.0,1.4843132889143162,0.0807986868753878,263595796874.0,143896789984.0,119699006890.0,1.2021552536040427,115584346803.0,124355068629.0,0.9294703310231244,32417536241.0,8239069807.0,-33775785509.0,0.1090316374406329,20260327,35274,236528,12968501,wics_local_fallback
교촌에프앤비,339770,00453284,2025,필수소비재,"WICS 식품,음료,담배",517353492006.0,480810378812.0,0.0760031704895634,35038002910.0,15437454339.0,1.269674917935315,0.0677254593839556,17221254343.0,833040786.0,19.672762525459348,0.0912964081885023,377506755277.0,188876614347.0,188630140930.0,1.001306649169559,125240836911.0,161657466818.0,0.7747296761243995,39275745347.0,-31315011384.0,20136024822.0,0.0759166526444253,20260327,51901,236528,12491270,wics_local_fallback
국순당,043650,00256715,2025,필수소비재,"WICS 식품,음료,담배",67498883797.0,68818650537.0,-0.0191774574145483,-831886128.0,-2278660878.0,-0.6349232410879176,-0.0123244427345178,6249698082.0,1348643011.0,3.63406404142927,0.0261349406462894,258361185371.0,19229282736.0,239131902635.0,0.0804128705710617,97108177775.0,8415077642.0,11.53978393382006,-1354511739.0,1263634443.0,-1800402158.0,-0.0200671724153785,20260327,33310,236528,8036236,wics_local_fallback
나라셀라,405920,01021639,2025,필수소비재,"WICS 식품,음료,담배",82108561843.0,82707219799.0,-0.0072382792875264,984309945.0,-3478071657.0,-1.283004504239862,0.0119879087260364,55010053.0,-5744274285.0,-1.009576501794778,0.0008435015433033,119832196883.0,54615892969.0,65216303914.0,0.8374576553896915,75024453121.0,47739206422.0,1.5715479737515272,6865617495.0,-4567536846.0,-2247186004.0,0.0836163408650094,20260327,13360,236528,5408791,wics_local_fallback
남양유업,003920,00107598,2025,필수소비재,"WICS 식품,음료,담배",914148968157.0,952794199365.0,-0.0405598934520755,5173833371.0,-9807235105.0,-1.5275527012054841,0.0056597267526657,7107959269.0,249980282.0,27.434079728736364,0.007489405850064,1095486409669.0,146417897253.0,949068512416.0,0.1542753714168334,339242656770.0,91958033899.0,3.6891029786761145,26851111134.0,-37070379524.0,-32591189860.0,0.0293727959767148,20260327,110160,236528,2160000,wics_local_fallback
네오크레마,311390,01219155,2025,필수소비재,WICS 식품과기본식료품소매,81943689101.0,40313599873.0,1.032656209297789,5408789313.0,-690734776.0,-8.83048646301254,0.0660061729260611,5173058511.0,930237096.0,4.561010771602254,0.0353518764362775,181836812241.0,35506290852.0,146330521389.0,0.2426444634719185,85348259200.0,19934913294.0,4.281345895077862,15674388095.0,-6593033344.0,-2504228562.0,0.191282431471696,20260327,30202,2249,6833046,wics_local_fallback
농심,004370,00108241,2025,필수소비재,"WICS 식품,음료,담배",3514315500097.0,3438730857998.0,0.021980389050571,183933032197.0,163073931930.0,0.12791192326161507,0.0523382240985259,170054449646.0,157630314203.0,0.0788181861199611,0.0600647425110616,3822122467403.0,990936608000.0,2831185859403.0,0.3500076141977322,1960196420067.0,833082759238.0,2.3529432080192643,268700833743.0,-116836707850.0,-41189063184.0,0.076458938799201,20260327,1142016,236528,3041321,wics_local_fallback
농심홀딩스,072710,00459871,2025,필수소비재,"WICS 식품,음료,담배",858816121290.0,798272530395.0,0.0758432597762595,81116780194.0,86638898915.0,-0.06373717568153377,0.0944518601632175,114580782443.0,74850327802.0,0.5307986726003143,0.0867413601323183,1836705338851.0,515757843121.0,1320947495730.0,0.3904453771162001,433843312649.0,376568549014.0,1.1520965141272874,24658671312.0,-70700075980.0,66124163872.0,0.0287123991978178,20260327,147078,236528,1530470,wics_local_fallback
대상,001680,00121941,2025,필수소비재,"WICS 식품,음료,담배",4401305371276.0,4255134757567.0,0.0343515827434281,169282317428.0,176941145485.0,-0.04328460763609824,0.0384618432823993,-303088987280.0,96688841815.0,-4.134684226127319,-0.2763018400177169,3479148559839.0,2382199703977.0,1096948855862.0,2.1716597736045125,1797754077877.0,1580837823028.0,1.1372160076695976,188141306085.0,-152817353239.0,-118040808841.0,0.0427467058552347,20260327,407461,236528,19402894,wics_local_fallback
대상홀딩스,084690,00539274,2025,필수소비재,"WICS 식품,음료,담배",5628798766399.0,5357890370159.0,0.0505625120194388,199828484303.0,184029822016.0,0.08584838106090449,0.0355010887040183,-293172577001.0,79932666151.0,-4.667744254234816,-0.2244694326428698,4391788005285.0,3085718962613.0,1306069042672.0,2.362600185592128,2188424398468.0,1918361520449.0,1.140777885263144,242940140469.0,-179239551887.0,-144308729178.0,0.0431602106508454,20260327,112929,236528,11950137,wics_local_fallback
대주산업,003310,00112457,2025,필수소비재,"WICS 식품,음료,담배",100983295727.0,106038654753.0,-0.0476746808772295,10635427841.0,10025103418.0,0.06087961366105879,0.1053186842876667,6758876148.0,8315526894.0,-0.1871980892904319,0.0604240498938068,147121334683.0,35263950746.0,111857383937.0,0.3152581394703568,39461686009.0,16882665695.0,2.337408482872882,14912531586.0,-6203128592.0,-4234577680.0,0.1476732510920895,20260327,76253,236528,21943257,wics_local_fallback
대한제당,001790,00113234,2025,필수소비재,"WICS 식품,음료,담배",1356276028000.0,1373829105000.0,-0.0127767543547565,56555932000.0,36996731000.0,0.5286737630954476,0.0416994260994193,-60301904000.0,20522372000.0,-3.9383496215739586,-0.1246045789244989,1255280770000.0,771334638000.0,483946132000.0,1.5938439983233506,721094780000.0,438782801000.0,1.643398005474695,-8598230000.0,-43806761000.0,-41146834000.0,-0.0063395870917804,20260327,128558,236528,43951324,wics_local_fallback
대한제분,001130,00113243,2025,필수소비재,"WICS 식품,음료,담배",1375199649054.0,1374735359151.0,0.0003377303856407,62256836691.0,72306706525.0,-0.13898945640022012,0.0452711260752767,-25137525435.0,48829120223.0,-1.5148060280463431,-0.0249084118292308,1534815922172.0,525617679934.0,1009198242238.0,0.5208269871421786,727291722513.0,474808777016.0,1.5317571151143483,140108370403.0,-14956946245.0,-140968964103.0,0.101882203430884,20260327,125623,236528,828100,wics_local_fallback
동서,026960,00144395,2025,필수소비재,"WICS 식품,음료,담배",532878500925.0,488860392545.0,0.0900422882509306,45337393517.0,44476967156.0,0.01934543688606536,0.0850801701294025,146463695390.0,159046264652.0,-0.0791126361221447,0.084306406974037,1798366336076.0,61087988594.0,1737278347482.0,0.0351630403283046,896818125836.0,50762863252.0,17.666815234277912,106243502438.0,18891370213.0,-115328921788.0,0.1993765975800799,20260327,819534,236528,29910000,wics_local_fallback
동우팜투테이블,088910,00228712,2025,필수소비재,"WICS 식품,음료,담배",325457698211.0,303120132139.0,0.0736921230350902,13151439758.0,-4309798679.0,-4.051520671274492,0.0404090603181052,28230586523.0,-7834123643.0,-4.603541099102359,0.1178360481854303,282187804378.0,42612674715.0,239575129663.0,0.1778676892503049,127546907535.0,35892854548.0,3.5535459394690885,25456834594.0,-2999316759.0,-18443568456.0,0.0782185664494434,20260327,29199,236528,12140929,wics_local_fallback
동원산업,006040,00118026,2025,필수소비재,"WICS 식품,음료,담배",9583673896991.0,8944231939726.0,0.0714921036903017,516134102432.0,501319940394.0,0.029550314767765224,0.0538555576890039,387148699085.0,113563839180.0,2.409084281409022,0.1045845509142664,7777544153206.0,4075767019771.0,3701777133435.0,1.1010298223947812,3544497805672.0,2864765273862.0,1.2372733773380498,466018928197.0,-400491635039.0,43625319214.0,0.0486263340349379,20260327,370843,236528,9271077,wics_local_fallback
동원수산,030720,00118044,2025,필수소비재,"WICS 식품,음료,담배",172592224421.0,183650399305.0,-0.060213181816365,8826336971.0,5324047839.0,0.6578245045705345,0.0511398297380427,7745692706.0,5208294274.0,0.487184152528936,0.1373781133361412,134836196404.0,78453905820.0,56382290584.0,1.3914636139714305,78521523997.0,54361195612.0,1.4444407101978218,11483570824.0,-25679527287.0,15754888184.0,0.0665358527159856,20260327,21071,236528,3583429,wics_local_fallback
롯데웰푸드,280360,01258507,2025,필수소비재,"WICS 식품,음료,담배",4215952626184.0,4044252365474.0,0.0424553774576023,109519157887.0,157101345659.0,-0.3028757492331137,0.0259773217580315,71390131647.0,81980260404.0,-0.12917900851755876,0.0312193159885432,4574000252553.0,2287270726730.0,2286729525823.0,1.0002366702755563,1573781044523.0,1002826950601.0,1.5693445849055252,231103311582.0,-141525920037.0,45929543649.0,0.054816391945841,20260327,248674,236528,2140052,wics_local_fallback
롯데칠성,005300,00120571,2025,필수소비재,"WICS 식품,음료,담배",3971143829134.0,4024503304484.0,-0.013258648661202,167159917902.0,184926837143.0,-0.09607539671086905,0.0420936448273778,51198353335.0,60012909167.0,-0.14687766272872108,0.0319930534113334,4284698593709.0,2684402658315.0,1600295935394.0,1.677441402520396,1046070729482.0,1343981614581.0,0.7783370829876444,353618655562.0,-212945680872.0,-104795666697.0,0.0890470531355986,20260327,437592,236528,3711553,wics_local_fallback
마니커,027740,00204208,2025,필수소비재,"WICS 식품,음료,담배",368890857923.0,332788209759.0,0.1084853582707902,2010730651.0,-9051499918.0,-1.222143365101448,0.0054507467664587,-317490159.0,-10708064322.0,-0.9703503687078431,-0.0076382285848432,155490054936.0,113924113897.0,41565941039.0,2.7408043953608225,49461712639.0,80611868549.0,0.6135785403477486,6368546189.0,-7717112044.0,-2818464677.0,0.0172640390842359,20260327,36011,236528,44457859,wics_local_fallback
마니커에프앤지,195500,00770312,2025,필수소비재,"WICS 식품,음료,담배",,,,,,,,,,,,,,,,,,,,,,,20260327,29695,236528,11184600,wics_local_fallback
매일유업,267980,01234507,2025,필수소비재,"WICS 식품,음료,담배",1843539281196.0,1811435717578.0,0.0177227175695334,60028565008.0,70336217738.0,-0.146548294200232,0.0325615871710942,56243523857.0,45537723486.0,0.23509739950639746,0.0891189923952693,1065939700183.0,434833778254.0,631105921929.0,0.689002849038262,709937923208.0,313437824520.0,2.2650039901699865,51178494040.0,32442775491.0,-22208671573.0,0.0277610000296808,20260327,98439,236528,2682273,wics_local_fallback
매일홀딩스,005990,00120924,2025,필수소비재,"WICS 식품,음료,담배",2196211284329.0,2190170660149.0,0.0027580609538386,63972718206.0,78276734399.0,-0.1827364963909728,0.0291286720282676,70217748135.0,54685851567.0,0.28402038412020764,0.0820226540768902,1423606242799.0,567528749023.0,856077493776.0,0.662940858916563,840324635476.0,399159954560.0,2.105232816759643,73199585775.0,32408109688.0,-37081627668.0,0.0333299379241484,20260327,38828,236528,3457559,wics_local_fallback
메지온,140410,00808022,2025,필수소비재,"WICS 식품,음료,담배",,,,-16768533041.0,-14299550646.0,0.17266153714352178,,-34928862370.0,-19476774574.0,0.7933596878318524,-2.0313915137650804,98024514218.0,80829964505.0,17194549713.0,4.700906150737302,45585908235.0,79572430230.0,0.5728857105813695,,,,,20260327,2113922,236528,21570628,wics_local_fallback
모나리자,012690,00173102,2025,필수소비재,WICS 가정용품과개인용품,,,,,,,,,,,,,,,,,,,,,,,20260327,44173,53587,17919914,wics_local_fallback
무학,033920,00121543,2025,필수소비재,"WICS 식품,음료,담배",143830395069.0,152059251251.0,-0.0541161166736041,10235140357.0,16875863184.0,-0.3935041872877985,0.0711611780812385,50321647540.0,48421929363.0,0.039232599815644816,0.0820370800814305,719917915104.0,106516664230.0,613401250874.0,0.1736492452179231,398917150686.0,93794949800.0,4.2530770743693065,6281263044.0,112954266327.0,-4038331214.0,0.0436713188543122,20260327,85660,236528,9690000,wics_local_fallback
미래생명자원,218150,01071944,2025,필수소비재,"WICS 식품,음료,담배",67554559835.0,62453269047.0,0.081681725646114,-1442979294.0,183738401.0,-8.853444278096227,-0.0213602056992812,-2989604139.0,-419728670.0,6.122706530864332,-0.0699276504383305,58963721591.0,16210903210.0,42752818381.0,0.3791774162239645,31589586163.0,14993478884.0,2.106888361760406,4401015953.0,-1086100523.0,-2029768801.0,0.0651475779540174,20260327,25071,236528,8166320,wics_local_fallback
바이오포트,188040,01157846,2025,필수소비재,"WICS 식품,음료,담배",70879747598.0,73346275464.0,-0.0336285360149013,830046239.0,5240027576.0,-0.8415950628195702,0.0117106263372673,-1403409696.0,4111903472.0,-1.341304144310905,-0.0346807939852057,57284115425.0,16817634277.0,40466481148.0,0.4155941856049223,35722198937.0,13838490816.0,2.5813652234171487,4740776124.0,1792132702.0,-3747722690.0,0.0668847771705915,20260327,15281,236528,2433240,wics_local_fallback
보라티알,250000,01124680,2025,필수소비재,WICS 식품과기본식료품소매,102296135358.0,91394354884.0,0.1192828647659564,9147418119.0,12803289403.0,-0.28554156427514443,0.0894209550242274,230165154.0,9493061912.0,-0.975754381870295,0.0025873071562962,226093811829.0,137134465259.0,88959346570.0,1.541540833498503,189184551821.0,129530341003.0,1.4605423745207184,8046159214.0,-42239864589.0,45155476600.0,0.078655554150128,20260327,14126,2249,1822697,wics_local_fallback
보락,002760,00123107,2025,필수소비재,"WICS 식품,음료,담배",,,,,,,,,,,,,,,,,,,,,,,20260327,46434,236528,40133000,wics_local_fallback
보해양조,000890,00123541,2025,필수소비재,"WICS 식품,음료,담배",,,,,2300656654.0,,,,6685688838.0,,,,,,,,,,,,,,20260327,44751,236528,103590096,wics_local_fallback
비비씨,318410,01153105,2025,필수소비재,WICS 가정용품과개인용품,51648442504.0,60662023995.0,-0.1485868900738118,6192519840.0,5729097034.0,0.08088932745418045,0.1198975136475879,5461632264.0,3763975247.0,0.451027678344347,0.0682584196675454,92152436773.0,12138391757.0,80014045016.0,0.1517032635279562,52879916832.0,9289087456.0,5.692692321229449,11330855854.0,-4545222586.0,-2259349431.0,0.2193842699733387,20260327,30090,53587,3833117,wics_local_fallback
빙그레,005180,00124726,2025,필수소비재,"WICS 식품,음료,담배",1489587173794.0,1463041258105.0,0.0181443384060019,88357009701.0,131275792188.0,-0.3269360007025212,0.059316440994825,55565434852.0,103226927609.0,-0.4617156962912898,0.0747086499275849,1068753458746.0,324991726927.0,743761731819.0,0.4369567739552499,519711979353.0,185544513020.0,2.801009692466517,114316008931.0,-115910327528.0,-38895948416.0,0.0767434165264967,20260327,347426,236528,4682294,wics_local_fallback
사조대림,003960,00109718,2025,필수소비재,"WICS 식품,음료,담배",3499812746968.0,2642956274496.0,0.3242038019094352,94682992676.0,133016935612.0,-0.2881884382588478,0.0270537310197601,-73563368883.0,95780719849.0,-1.7680394237898185,-0.0924916286875154,2184824778039.0,1389473134578.0,795351643461.0,1.746992221618679,898571171379.0,1015569585688.0,0.8847952755204468,62712943443.0,-70344796763.0,16461526777.0,0.0179189425198048,20260327,83525,236528,2566050,wics_local_fallback
사조동아원,008040,00137252,2025,필수소비재,"WICS 식품,음료,담배",,,,,,,,,,,,,,,,,,,,,,,20260327,58152,236528,56457840,wics_local_fallback
사조산업,007160,00124799,2025,필수소비재,"WICS 식품,음료,담배",706210125216.0,635200660442.0,0.1117906028696326,33151862048.0,-9378468076.0,-4.534890962932143,0.0469433400404167,-42808436080.0,15292243041.0,-3.799356246511803,-0.0672903586081907,1253228674215.0,617053790243.0,636174883972.0,0.9699436519568077,305736644375.0,508904982241.0,0.6007735334573981,-20538767596.0,-58447037222.0,68181303329.0,-0.0290830828710053,20260327,93275,236528,1750000,wics_local_fallback
사조씨푸드,014710,00124780,2025,필수소비재,"WICS 식품,음료,담배",238019779764.0,188281808578.0,0.2641676939564499,12175095763.0,9520883434.0,0.2787779461222632,0.0511516134292359,-28358816841.0,11803297365.0,-3.40261818066972,-0.1361376833553213,393078639915.0,184768816051.0,208309823864.0,0.8869904098792321,116051272143.0,127876354102.0,0.907527220008417,-34381798575.0,-33741908619.0,71451847340.0,-0.1444493336187859,20260327,22656,236528,3099337,wics_local_fallback
사조오양,006090,00141875,2025,필수소비재,"WICS 식품,음료,담배",,,,,,,,,,,,,,,,,,,,,,,20260327,18634,236528,2261457,wics_local_fallback
